ID;SchoolCode;SchoolName
30419;013938;CABELL COUNTY CAREER TECHNOLOGY CTR
30420;013943;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-
30421;013944;VATTEROTT COLLEGE
30422;013949;BECK AREA CAREER CENTER
30423;013954;BRANFORD HALL CAREER INSTITUTE
30424;013955;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY
30425;013956;UNIV OF TEXAS HEALTH SCIENCE CENTER
30426;013957;DOUGLAS SCHOOL OF BUSINESS
30427;013961;ART INSTITUTE OF COLORADO (THE)
30428;013968;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY
30429;013969;MINERAL COUNTY VOCATIONAL TECH CTR
30430;013976;UNIV OF TEXAS MEDICAL BRANCH
30431;013984;CENTRAL TEXAS BEAUTY COLLEGE #2
30432;013988;ASSOCIATED TECHNICAL COLLEGE
30433;013991;ROCKY MOUNTAIN COLG OF ART & DESIGN
30434;013997;LIVELY TECHNICAL CENTER
30435;013998;DON ROBERTS SCHOOL OF HAIR DESIGN
30436;014001;RENTON TECHNICAL COLLEGE
30437;014006;COLLEGE OF COSMETOLOGY
30438;014016;CONCORDE CAREER INSTITUTE
30439;014020;BELLEVUE HOSP CTR SCH RAD TECH
30440;014022;WESTERN HILLS SCHOOL OF BEAUTY & HAIR DE
30441;014026;HAIR CALIFORNIA BEAUTY ACADEMY
30442;014035;CEDAR VALLEY COLLEGE
30443;014036;NORTH LAKE COLLEGE
30444;014042;UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE
30445;014044;NORTHWEST TECHNICAL INSTITUTE
30446;014046;AVALON SCHOOL OF COSMETOLOGY
30447;014050;DELTA - MONTROSE TECHNICAL COLLEGE
30448;014058;UPPER VALLEY JVS
30449;014060;CARVER CAREER TECH ED CTR
30450;014064;CITRUS HEIGHTS BEAUTY COLLEGE
30451;014071;GALLIA-JACKSON-VINTON SCH ADULT ED
30452;014073;SOUTHERN CA INST OF ARCHITECTURE
30453;014090;IL EASTERN COMM COLGS-FRONTIER
30454;014099;BRIARCLIFFE COLLEGE
30455;014101;MID-ATLANTIC CHRISTIAN UNIVERSITY
30456;014104;READING HOSPITAL SCHOOL OF HEALTH SCIENC
30457;014105;HUERTAS COLLEGE
30458;014107;COVENANT SCH OF NSG & ALLIED HEALTH
30459;014108;RIVERSIDE SCHOOL OF HEALTH CAREERS
30460;014120;MAC DANIEL'S BEAUTY SCHOOL
30461;014122;CAPRI COSMETOLOGY LEARNING CENTER
30462;014126;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY
30463;014127;REFRIGERATION SCHOOL
30464;014128;CALIFORNIA CHRISTIAN COLLEGE
30465;014133;ASSABET VALLEY REGIONAL VOC SCHOOL
30466;014134;NEVADA REGIONAL TECHNICAL CENTER
30467;014146;LORAINE'S ACADEMY, INC
30468;014149;SOUTH CENTRAL LOUISIANA TECHNICAL COLG
30469;014150;EMPIRE BEAUTY SCHOOL
30470;014152;INSTITUTE OF AMERICAN INDIAN ARTS
30471;014153;SUFFOLK COMMUNITY CLG-EASTRN CAMPUS
30472;014167;PULASKI TECHNICAL COLLEGE
30473;014170;LIFE UNIVERSITY
30474;014172;SAN DIEGO MIRAMAR COLLEGE
30475;014173;MARYLAND COLLEGE OF ART AND DESIGN
30476;014176;COLLEGE OF HAIR DESIGN
30477;014177;EMPIRE BEAUTY SCHOOL
30478;014203;MILWAUKEE INST OF ART & DESIGN
30479;014207;INTERNATIONAL BUSINESS COLLEGE
30480;014209;HICKEY COLLEGE
30481;014212;TUCSON COLLEGE
30482;014239;RANGER COLLEGE-STEPHENVILE BEAUTY COLLEG
30483;014251;EXCELSIOR COLLEGE
30484;014254;LAUREL TECHNICAL INSTITUTE
30485;014255;POLYTECHNIC UNIVERSITY OF PR
30486;014257;BRIDGERLAND APPLIED TECHNOLOGY COLLEGE
30487;014260;ALHAMBRA BEAUTY COLLEGE
30488;014268;HAWAII INSTITUTE OF HAIR DESIGN
30489;014273;RAVENSCROFT BEAUTY COLLEGE
30490;014283;INTERNATIONAL ACADEMY OF HAIR DESIGN
30491;014287;RIDLEY-LOWELL SCHOOL OF BUSINESS
30492;014295;MICHIGAN COLLEGE OF BEAUTY
30493;014300;LEVITTOWN BEAUTY ACADEMY LLC
30494;014303;SINTE GLESKA UNIVERSITY
30495;014304;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY
30496;014305;ARLINGTON BAPTIST COLLEGE
30497;014311;BERKELEY CITY COLLEGE
30498;014315;UNIVERSITY OF HAWAII - WEST OAHU
30499;014325;ALASKA BIBLE COLLEGE
30500;014335;DELTA BEAUTY COLLEGE
30501;014337;SCOTT COLLEGE OF COSMETOLOGY
30502;014338;RAPHAEL'S SCHOOL OF BEAUTY CULTURE
30503;014351;NORTHWEST COLLEGE OF HAIR DESIGN
30504;014368;EVEREST COLLEGE
30505;014390;CAPRI COLLEGE
30506;014396;PAROBA COLLEGE OF COSMETOLOGY
30507;014397;ACADEMY OF HAIR DESIGN #1
30508;014417;TRIANGLE TECH
30509;014434;WARRENSBURG AREA VOC TECH SCH
30510;014435;CUYAMACA COLLEGE
30511;014437;MASSACHUSETTS SCHOOL OF BARBERING
30512;014438;CLEVELAND CHIROPRACTIC COLLEGE
30513;014444;KAPLAN COLLEGE
30514;014452;LICEO E ARTE Y TECNOLGIA
30515;014458;MISSION COLLEGE
30516;014464;MED-ASSIST SCHOOL OF HAWAII
30517;014468;CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES
30518;014470;UNITED TRIBES TECHNICAL COLLEGE
30519;014471;BROOKHAVEN COLLEGE
30520;014483;RIO SALADO COMMUNITY COLLEGE
30521;014484;ELEGANCE INTERNATIONAL
30522;014493;ART INSTITUTE OF PHOENIX (THE) - BROWN M
30523;014498;BROOME-TIOGA BOCES PN PROG
30524;014514;LONG ISLAND BUSINESS INSTITUTE
30525;014517;HERKIMER COUNTY BOCES
30526;014518;UNIVERSAL TECHNICAL INSTITUTE
30527;014523;DON ROBERTS BEAUTY SCHOOLS
30528;014524;STEVENSON'S ACADEMY OF HAIR DESIGN
30529;014525;LABARON HAIRDRESSING ACAD-BROCKTON
30530;014528;MIDWEST INSTITUTE
30531;014530;DUTCHESS COUNTY BOCES SCH PRAC NURS
30532;014534;INSTITUTO DE BANCA Y COMERCIO
30533;014535;WESTERN TECHNICAL COLLEGE
30534;014543;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY
30535;014545;AMERICAN CONSERVATORY THEATER
30536;014547;FORT WORTH BEAUTY SCHOOL
30537;014550;CARRINGTON COLLEGE
30538;014551;CAPRI INSTITUTE OF HAIR DESIGN
30539;014552;INTERNATIONAL SCHOOL OF COSMETOLOGY
30540;014557;MARINELLO SCHOOL OF BEAUTY - BELL
30541;014572;SPA TECH INSTITUTE
30542;014574;MISSISSIPPI COLLEGE OF BEAUTY CULT
30543;014575;HARRIS SCHOOL OF BUSINESS
30544;014576;NEW YORK CAREER INSTITUTE
30545;014578;SOUTH UNIVERSITY - THE ART INSTITUTE OF
30546;014581;SUMNER COLLEGE
30547;014588;UNIVERSITY OF COSMETOLOGY ARTS&SCI
30548;014593;UNIVERSITY OF PHOENIX
30549;014599;SALON SUCCESS ACADEMY
30550;014603;W F KAYNOR TECHNICAL HIGH SCHOOL
30551;014607;ART INSTITUTE OF PHOENIX (THE) - BROWN M
30552;014612;ATI CAREER TAINING CENTER - ATI COLLEGE
30553;014614;TALMUDICAL INST OF UPSTATE NY
30554;014615;YESHIVAT MIKDASH MELECH
30555;014618;EVERGREEN BEAUTY AND BARBER COLLEGE
30556;014619;CENTRAL CHRISTIAN CLG OF THE BIBLE
30557;014621;ROSS MEDICAL EDUCATION CENTER
30558;014628;HAIR DESIGN INSTITUTE AT FIFTH AVE
30559;014631;MIAMI DADE COLLEGE - WOLFSON CAMPUS
30560;014632;MIAMI DADE COLLEGE - MEDICAL CAMPUS
30561;014645;AMERICAN INSTITUTE
30562;014648;CATTARAUGUS/ALLEGANY BOCES
30563;014652;NAROPA UNIVERSITY
30564;014653;PENNSYLVANIA ACADEMY OF FINE ARTS
30565;014654;HAMILTON-FULTON-MONTGOMERY BOCES
30566;014657;KNOXVILLE INSTITUTE OF HAIR DESIGN
30567;014658;WISCONSIN LUTHERAN COLLEGE
30568;014659;OGLALA LAKOTA COLLEGE
30569;014662;BRAMSON ORT COLLEGE
30570;014663;O'MORE COLLEGE OF DESIGN
30571;014665;CLEVELAND INST OF DENTAL-MED ASST
30572;014673;INSTITUTE FOR BUSINESS & TECHNOLOGY
30573;014682;SOWELA TECHNICAL COMMUNITY COLLEGE - MOR
30574;014683;CALIFORNIA COLLEGE SAN DIEGO
30575;014685;ITT TECHNICAL INSTITUTE
30576;014694;GREAT OAKS INSTITUTE OF TECHNOLOGY
30577;014695;ERIE INSTITUTE OF TECHNOLOGY
30578;014697;COLUMBIA COLLEGE
30579;014698;KIRKSVILLE AREA TECHNICAL CENTER
30580;014703;RIDLEY LOWELL BUSINESS & TECH INST
30581;014706;MAYNARD A. TRAVISS CAREER CENTER
30582;014710;METRO BUSINESS COLLEGE
30583;014719;ORLANDO TECHNICAL CENTER
30584;014720;AMERICAN INTERCONTINENTAL UNIVERSITY
30585;014724;AVEDA INSTITUTE LAFAYETTE
30586;014725;SYRACUSE CITY SCHOOL DISTRICT
30587;014730;NORTH HAVEN ACADEMY
30588;014731;NEW ENGLAND HAIR ACADEMY
30589;014734;JOHNSON COLLEGE
30590;014737;BLESSING HOSPITAL - SCHOOL OF MEDICAL LA
30591;014740;ROBERTO-VENN SCH OF LUTHIERY
30592;014741;SAN JOAQUIN VALLEY COLLEGE
30593;014746;LA BELLE BEAUTY SCHOOL
30594;014748;PAUL MITCHELL THE SCHOOL-JACKSONVILLE
30595;014752;BENE'S INTERNATIONAL SCHOOL OF BEAUTY
30596;014760;CIRCLE IN THE SQUARE THEATRE SCHOOL
30597;014765;YORK TECHNICAL INSTITUTE
30598;014771;ART INSTITUTE OF HOUSTON
30599;014773;ULSTER COUNTY BOCES PRACTICAL NRSG
30600;014775;ST FRANCIS MED CTR RAD TECH
30601;014777;COSMETOLOGY CAREERS UNLTD - HIBBING
30602;014800;PUTNAM CAREER & TECHNICAL CENTER
30603;014804;THE ART INSTITUTE OF CINCINNATI
30604;014812;YESHIVA SHAAR HATORAH ITRI TORAH
30605;014813;HILLTOP BEAUTY SCHOOL
30606;014819;HOUSE OF HEAVILIN BEAUTY COLLEGE
30607;014820;GREAT LAKES INSTITUTE OF TECHNOLOGY
30608;014822;PA ACAD OF COSMETOLOGY ARTS & SCI
30609;014823;EMMA'S BEAUTY ACADEMY
30610;014829;PUEBLO COMMUNITY COLLEGE
30611;014833;WAYNESVILLE CAREER CENTER
30612;014839;UNIVERSITY OF SPA & COSMETOLOGY ART
30613;014840;COURT REPORTING INSTITUTE OF ST LOUIS
30614;014846;MARINELLO SCHOOL OF BEAUTY
30615;014847;AVEDA INSTITUTE
30616;014848;DU CRET SCHOOL OF THE ARTS
30617;014858;MITCHELL'S HAIR STYLING ACADEMY
30618;014877;PENNCO TECH
30619;014878;CHIEF DULL KNIFE COLLEGE
30620;014888;ORANGE ULSTER BOCES SCH OF PRAC NRS
30621;014890;MADISON-ONEIDA BOCES PRAC NRS
30622;014893;SEARK COLLEGE
30623;014895;TRIANGLE TECH
30624;014902;BLACKFEET COMMUNITY COLLEGE
30625;014918;MERCY/ST. LUKE'S SCH RAD TECH
30626;014925;AMBERTON UNIVERSITY
30627;014941;NAT'L CONSERVATORY DRAMATIC ARTS
30628;014945;BLACK HILLS BEAUTY COLLEGE
30629;014951;OLD TOWN BARBER AND BEAUTY COLLEGE
30630;014952;HUMACAO COMMUNITY COLLEGE
30631;014956;BAPTIST HS SCHOOL OF HEALTH PROFESSIONS
30632;014959;PAUL MITCHELL THE SCHOOL - LOUISVILLE
30633;014968;FORTIS INSTITUTE
30634;014970;WESTERN INTERNATIONAL UNIVERSITY
30635;014971;LEX LA RAY TECHNICAL CENTER
30636;014975;MARTIN UNIVERSITY
30637;014986;VET TECH INSTITUTE OF HOUSTON
30638;014990;THADDEUS STEVENS CLG OF TECHNOLOGY
30639;014991;STERLING COLLEGE
30640;014992;ROB ROY ACADEMY
30641;014993;SITTING BULL COLLEGE
30642;014994;SOJOURNER-DOUGLASS COLLEGE
30643;014996;CAYUGA ONONDAGA BOCES
30644;014997;BEAUTY INSTITUTE (THE)
30645;014999;UNIVERSIDAD CENTRAL DEL CARIBE
30646;015001;SOUTH MOUNTAIN COMMUNITY COLLEGE
30647;015006;MODERN HAIRSTYLING INSTITUTE
30648;015007;MODERN HAIRSTYLING INSTITUTE
30649;015008;MODERN HAIRSTYLING INSTITUTE
30650;015016;ST JOSEPH SCH OF PRAC NRSG
30651;015017;POMONA ADULT SCHOOL
30652;015022;SAVANNAH COLLEGE OF ART & DESIGN
30653;015023;SALISH KOOTENAI COLLEGE
30654;015024;SOUTHEASTERN BAPTIST COLLEGE
30655;015029;CANTON CITY SCHOOLS ADULT CAREER & TECH
30656;015035;CAREER TECH CTR OF LACKAWANNA CNTY
30657;015036;ORANGE TECH EDUC CTR- WESTSIDE TECH
30658;015038;AILEY SCHOOL (THE)
30659;015040;EVEREST COLLEGE
30660;015050;CHAMPLAIN VALLEY - TEC/PRN
30661;015059;CONNECTICUT INST OF HAIR DESIGN
30662;015072;NORTHWEST LOUISIANA TECHNICAL COLLEGE
30663;015075;DORSEY SCHOOL OF BUSINESS
30664;015076;DORSEY SCHOOL OF BUSINESS
30665;015086;COSMETOLOGY AND SPA INSTITUTE (THE)
30666;015088;WAYNE-FINGER LAKES BOCES
30667;015090;BEAU MONDE CLG OF HAIR DESIGN
30668;015099;ARTHUR'S BEAUTY COLLEGE
30669;015101;MOLER BARBER COLLEGE
30670;015102;JOE KUBERT SCH OF CARTOON & GRAPHIC
30671;015107;MISSOURI SCH OF BARB & HAIR
30672;015110;MANHATTAN BEAUTY SCHOOL
30673;015111;FASHION FOCUS HAIR ACADEMY
30674;015119;MIMS CLASSIC BEAUTY COLLEGE
30675;015125;ESTES INSTITUTE OF COSMETOLOGY
30676;015130;NUNEZ COMMUNITY COLLEGE
30677;015132;APPALACHIAN BEAUTY SCHOOL, INC.
30678;015133;LA JAMES INTERNATIONAL COLLEGE - DAV
30679;015139;IOWA SCHOOL OF BEAUTY INC
30680;015140;MR BELA'S SCHOOL OF COSMETOLOGY
30681;015153;OHIO BUSINESS COLLEGE
30682;015158;HENRY W BREWSTER TECHNICAL CENTER
30683;015159;KEISER  UNIVERSITY
30684;015167;NEW HOPE CHRISTIAN COLLEGE
30685;015168;CENTRAL SUSQUEHANNA LPN CENTER
30686;015170;BAYLOR COLLEGE OF MEDICINE
30687;015171;JON NAVE UNIVERSITY OF COSMETOLOGY
30688;015180;PLATT COLLEGE, SAN DIEGO
30689;015188;DIVERS ACAD OF EASTERN SEABOARD
30690;015191;KEY COLLEGE
30691;015194;TRI-RIVERS CAREER CENTER
30692;015195;DAVIS APPLIED TECHNOLOGY COLLEGE
30693;015201;ROCHESTER GENERAL HOSPITAL
30694;015204;WSHNGTN-SARTGA-WARN-HMLTN-ESX BOCES
30695;015206;JUNIATA-MIFFLIN CO AREA VOC TECH
30696;015212;NORTH MISSISSIPPI MED CTR MED TECH
30697;015218;HARRISON COLLEGE
30698;015220;HARRISON COLLEGE - TERRE HAUTE
30699;015224;HARRISON COLLEGE - LAFAYETTE
30700;015226;HARRISON COLLEGE - COLUMBUS
30701;015227;HARRISON COLLEGE - ANDERSON
30702;015230;GENEVA GENERAL HOSPITAL
30703;015231;SANFORD-BROWN COLLEGE
30704;015232;TRI-COUNTY JOINT VOCATIONAL SCHOOL
30705;015234;NORTHWEST LOUISIANA TECHNICAL COLLEGE
30706;015235;ADULT AND COMMUNITY EDUCATION @ HUDSON
30707;015238;MUSICIANS INSTITUTE
30708;015245;PCI ACADEMY
30709;015252;SCH OF DIAGNOSTIC IMAGING-CLEVELAND
30710;015255;GREATER LOWELL REGNL VOC TECH SCH
30711;015264;SALON PROFESSIONAL ACADEMY (THE)
30712;015270;ITI TECHNICAL COLLEGE
30713;015272;GREATER ALTOONA CAREER/TECH CENTER
30714;015273;NEW ENGLAND SCHOOL OF PHOTOGRAPHY
30715;015277;BRIARCLIFFE COLLEGE - PATCHOGUE
30716;015281;AMERICAN UNIVERSITY OF PUERTO RICO
30717;015285;BRUNSWICK COMMUNITY COLLEGE
30718;015291;DAVIS COLLEGE
30719;015298;BRYANT & STRATTON COLLEGE - PARMA
30720;015305;INST EDUC TECNIA OCUP LA REINA
30721;015307;CONCORDE CAREER INSTITUTE
30722;015310;EAST WEST UNIVERSITY
30723;015326;TRIANGLE TECH
30724;015331;EMPIRE BEAUTY SCHOOL
30725;015332;MILDRED ELLEY
30726;015339;NEBRASKA INDIAN COMMUNITY COLLEGE
30727;015345;CHERYL FELL'S SCHOOL OF BUSINESS
30728;015347;LYNCHBURG GENERAL HOSP SCH OF NURSG
30729;015350;PIPO ACADEMY OF HAIR DESIGN
30730;015356;MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHET
30731;015358;CABARRUS COLLEGE OF HEALTH SCIENCES
30732;015359;EAGLE GATE COLLEGE
30733;015361;GUAM COMMUNITY COLLEGE
30734;015367;ROSS MEDICAL EDUCATION CENTER
30735;015370;HERITAGE CHRISTIAN UNIVERSITY
30736;015375;EASTERN SUFFOLK BOCES
30737;015379;ACADEMY OF HAIR DESIGN
30738;015383;ROSS MEDICAL EDUCATION CENTER
30739;015394;CAMERON COLLEGE
30740;015395;HELENE FULD COL OF NRSNG/N GEN HOSP
30741;015403;EMPIRE BEAUTY SCHOOL
30742;015412;CHARLESTON SCHOOL OF BEAUTY CULTURE
30743;015415;ST AUGUSTINE COLLEGE
30744;015418;ROB ROY ACADEMY
30745;015422;CLEARFIELD CTY CAREER AND TECH CNTR
30746;015427;ORLEANS TECHNICAL INSTITUTE
30747;015428;SAND SPRINGS BEAUTY COLLEGE
30748;015445;CENTRAL PENN INST OF SCI & TECH PNP
30749;015449;ASHTABULA COUNTY TECHNICAL AND CAREER CA
30750;015451;NORTHLAND CAREER CENTER
30751;015456;FRANKLIN CNTY CAREER & TECH CTR-PNP
30752;015461;SIERRA VALLEY COLLEGE OF COURT REPORTING
30753;015463;HOBE SOUND BIBLE COLLEGE
30754;015465;CENTRO DE ESTUDIOS MULTIDISCIPLIN
30755;015466;JOFFREY BALLET SCHOOL
30756;015477;SCHILLING DOUGLAS SCH OF HAIR DSGN
30757;015485;TORAH TEMIMAH TALMUDICAL SEMINARY
30758;015492;BUTLER TECHNOLOGY AND CAREER DEVELOPMENT
30759;015493;MR JOHNS SCHOOL OF COSMETOLOGY
30760;015496;MANATEE TECHNICAL INSTITUTE
30761;015499;WALNUT HILL COLLEGE
30762;015506;VATTEROTT COLLEGE
30763;015510;CONCORDE CAREER COLLEGE
30764;015520;CRAWFORD CNTY AREA VO-TECH PRAC NUR
30765;015524;COLLINS CAREER CENTER
30766;015526;OGDEN-WEBER APPLIED TECHNOLOGY COLG
30767;015527;NORTH BENNET STREET SCHOOL
30768;015531;WOODROW WILSON REHABILITATION CTR
30769;015533;BATON ROUGE SCHOOL OF COMPUTERS
30770;015534;HOLLYWOOD COSMETOLOGY CENTER
30771;015536;FORT BERTHOLD COMMUNITY COLLEGE
30772;015542;INSTITUTE OF BEAUTY CAREERS
30773;015546;ORLEANS-NIAGARA BOCES
30774;015548;MERIDIAN COLLEGE
30775;015549;DAYMAR COLLEGE - NEW BOSTON
30776;015558;CAPRI INSTITUTE OF HAIR DESIGN
30777;015562;STYLEMASTERS COLLEGE OF HAIR DESIGN
30778;015564;KAPLAN COLLEGE
30779;015565;BRADENTON BEAUTY & BARBER ACADEMY
30780;015568;CANNELLA SCHOOL OF HAIR DESIGN
30781;015569;OZARK CHRISTIAN COLLEGE
30782;015574;PITTSBURGH CAREER INSTITUTE
30783;015575;CHATTANOOGA COLLEGE - MEDICAL, DENTAL AN
30784;015585;PROFESSIONAL COSMETOLOGY EDUC CTR
30785;015596;OGLE SCHOOL HAIR SKIN NAILS
30786;015599;HUNTER BUSINESS SCHOOL
30787;015602;OGLE SCHOOL HAIR SKIN NAILS
30788;015603;BEAUTY INSTITUTE (THE)
30789;015604;STROUDSBURG SCHOOL OF COSMETOLOGY
30790;015609;VIRGINIA COLLEGE - GOLF ACADEMY OF AMERI
30791;015611;MEDICAL COLLEGE OF WISCONSIN
30792;015612;MEDINA COUNTY CAREER CENTER
30793;015615;TAYLORTOWN SCHOOL OF BEAUTY
30794;015616;DES MOINES UNIV-OSTEOPATHIC MED CTR
30795;015625;CHEEKS INTERNATIONAL ACDMY
30796;015630;LANCASTER SCHOOL OF COSMETOLOGY
30797;015637;MCCANN TECHNICAL SCHOOL
30798;015639;SALINE COUNTY CAREER CENTER
30799;015642;SALEM COLLEGE OF HAIRSTYLING
30800;015646;ATI CAREER TRAINING CENTER
30801;015648;HALLMARK INSTITUTE OF PHOTOGRAPHY
30802;015663;PORTFOLIO CENTER
30803;015666;PIMA MEDICAL INSTITUTE
30804;015667;CARRINGTON COLLEGE
30805;015668;SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL
30806;015669;SOUTH TEXAS VOCATIONAL TECHNICAL INSTITU
30807;015670;FLORIDA TECHNICAL COLLEGE
30808;015675;GARNET CAREER CENTER
30809;015681;BROOKLINE COLLEGE
30810;015686;COLLEEN O'HARA BEAUTY ACADEMY
30811;015691;GOD'S BIBLE SCHOOL & COLLEGE
30812;015692;CAREER & TECHNOLOGY EDUCATION CENTERS OF
30813;015698;CALIFORNIA CULINARY ACADEMY
30814;015702;FRANCIS TUTTLE TECHNOLOGY CENTER
30815;015709;ROBERT FIANCE BEAUTY SCHOOLS
30816;015712;LINCOLN TECHNICAL INSTITUTE
30817;015725;LINCOLN TECHNICAL INSTITUTE - EAST WINDS
30818;015728;TRI-STATE BEAUTY SCHOOL #1
30819;015732;LIFE CHIROPRACTIC COLLEGE WEST
30820;015733;TULSA WELDING SCHOOL
30821;015746;NORTHERN MARIANAS COLLEGE
30822;015748;ACADEMY OF CAREERS AND TECHNOLOGY
30823;015752;MINNESOTA SCHOOL OF COSMETOLOGY
30824;015758;ANTILLES SCHOOL OF TECH CAREERS
30825;015759;ATLANTIC BEAUTY & SPA ACADEMY
30826;015765;GEMOLOGICAL INSTITUTE OF AMERICA
30827;015768;CATHERINE HINDS INST OF ESTHETICS
30828;015770;ACADEMY OF MEDICAL ARTS & BUSINESS
30829;015777;ERIE 2-CHAUTAUQUA-CATTARAUGUS BOCES
30830;015779;ACADEMY OF HAIR DESIGN #4
30831;015780;RIDGE TECHNICAL CENTER
30832;015783;BOISE BIBLE COLLEGE
30833;015792;CENTRAL STATE BEAUTY ACADEMY
30834;015793;LITTLE HOOP COMMUNITY COLLEGE
30835;015795;THANH LE COLG, SCH OF COSMETOLOGY
30836;015800;PIONEER CAREER & TECHNOLOGY CENTER
30837;015801;HILLYARD TECHNICAL CENTER
30838;015804;EVEREST COLLEGE
30839;015806;PJ'S COLLEGE OF COSMETOLOGY
30840;015817;PROFESSIONAL BEAUTY SCHOOL
30841;015829;AMERICAN CAREER COLLEGE
30842;015833;GOODWIN COLLEGE
30843;015834;E C GOODWIN TECHNICAL HIGH SCHOOL
30844;015835;HOWELL CHENEY TECHNICAL HIGH SCHOOL
30845;015836;KEENE BEAUTY ACADEMY
30846;015845;NEW ENGLAND SCHOOL OF HAIR DESIGN
30847;015846;MORRIS COUNTY SCHOOL OF TECHNOLOGY
30848;015848;WARREN COUNTY CAREER CENTER
30849;015857;COOPER HEALTH SYS-CTR ALLIED HEALTH
30850;015861;E OK COUNTY AREA VO-TECH
30851;015862;MID-SOUTH COMMUNITY COLLEGE
30852;015865;SALON PROFESSIONAL ACADEMY (THE)
30853;015868;COMMONWEALTH OF PR DEPT OF EDUC - ITPR R
30854;015872;COMMONWEALTH OF PR DEPT OF EDUC - ITPR R
30855;015873;COMMONWEALTH OF PR DEPT OF EDUC - ITPR R
30856;015888;SCHUYLKILL COUNTY AREA VOC TECH SCH
30857;015891;BELANGER SCHOOL OF NURSING
30858;015894;TREND SETTERS ACAD OF BEAUTY CULT
30859;015898;FOSTER'S COSMETOLOGY COLLEGE
30860;015904;NEW ENGLAND CULINARY INSTITUTE
30861;015908;INTELLITEC COLLEGE
30862;015919;MARINELLO SCHOOL OF BEAUTY - PARAMOUNT
30863;015924;GALEN HEALTH INSTITUTES
30864;015930;BROKEN ARROW BEAUTY COLLEGE, INC
30865;015932;OHIO STATE SCHOOL OF COSMETOLOGY
30866;015936;ALBANY SCHOHARIE SCHENECTADY
30867;015937;ARNOLD'S BEAUTY SCHOOL
30868;015944;HAYS ACADEMY OF HAIR DESIGN
30869;015946;FAYETTE CNTY AREA VOC TECH PRC NRSG
30870;015950;SUMMIT ACAD OPPORTUNITIES IND CTR
30871;015951;AVEDA INSTITUTE BATON ROUGE
30872;015953;NATIONAL COLLEGE OF BUSINESS & TECH
30873;015957;TOLEDO SCHOOL OF PRACTICAL NURSING
30874;015962;INTERNATIONAL ACADEMY
30875;015965;HAIR PROFESSIONALS ACAD COSMETOLOGY
30876;015970;HAIR PROFESSIONALS SCH COSMETOLOGY
30877;015973;FAUST INSTITUTE OF COSMETOLOGY
30878;015975;YESHIVA OHR ELCHONON CHABAD
30879;015979;PHILADELPHIA CLG OSTEOPATHIC MED
30880;015980;MIAMI VALLEY CAREER TECHNOLOGY CTR
30881;015983;EVEREST INSTITUTE
30882;015984;CLOVER PARK TECHNICAL COLLEGE
30883;015986;LAKE CAREER AND TECHNICAL CENTER
30884;015993;YESHIVA DERECH CHAIM
30885;016002;JOHN JAY KENNER ACADEMY
30886;016008;EXPOSITO SCHOOL OF HAIR DESIGN
30887;016010;GLENWOOD BEAUTY ACADEMY
30888;016012;COLORLAB ACADEMY OF HAIR, THE
30889;016021;PENNSYLVANIA COLLEGE OF ART & DESIGN
30890;016024;TEXAS TECH U HEALTH SCIENCES CENTER
30891;016027;AMERITECH COLLEGE
30892;016029;LIFE PACIFIC COLLEGE
30893;016038;ROCKLAND COUNTY BOCES PRAC NRSG SCH
30894;016039;COLUMBIANA COUNTY CAREER CENTER
30895;016041;EASTERN COLLEGE OF HEALTH VOCATIONS
30896;016045;LA' JAMES INTERNATIONAL COLLEGE - DM
30897;016050;CONCORDE CAREER INSTITUTE
30898;016051;JENNY LEA ACADEMY OF COSMETOLOGY
30899;016053;NEW TYLER BARBER COLLEGE INC
30900;016054;MR LEONS SCHOOL OF HAIR DESIGN
30901;016058;COMMUNITY COLLEGE OF AURORA
30902;016059;BASTYR UNIVERSITY
30903;016062;REUBEN-ALLEN COLLEGE
30904;016065;SANTA FE COMMUNITY COLLEGE
30905;016068;SOUTHWEST FLORIDA COLLEGE
30906;016075;MR WAYNES SCH OF UNISEX HAIR DESIGN
30907;016080;SISSETON WAHPETON COLLEGE
30908;016081;SOUTH COAST COLLEGE
30909;016082;AMERICAN MUSICAL AND DRAMATIC ACAD
30910;016092;CORTIVA INSTITUTE - FLORIDA
30911;016095;LINCOLN COLLEGE OF TECHNOLOGY - WEST PAL
30912;016098;CHARLES OF ITALY BEAUTY COLLEGE
30913;016100;LENAPE SCHOOL OF PRACTICAL NURSING
30914;016107;CAPRI INSTITUTE OF HAIR DESIGN
30915;016109;INTERACTIVE COLLEGE OF TECHNOLOGY
30916;016111;BEAUTY SCHOOLS OF AMERICA
30917;016113;PAUL MITCHELL THE SCHOOL HUNTSVILLE
30918;016114;BAYSHIRE BEAUTY ACADEMY
30919;016116;OAK HILLS CHRISTIAN COLLEGE
30920;016118;HIGH PLAINS AREA VOC-TECH
30921;016119;NAVAJO TECHNICAL UNIVERSITY
